Matrix:
[
	[-0.4287079718116611, 0.6539424275396417, -0.5141024627887267, -0.5355796279299754, -0.17626162369067178, 0.7003294703053009, -0.7760014839816387, -0.737625007595827, -0.19557798786853264, -0.292874319559669, -0.7481464302743082, 0.3124623361907948, -0.4668299377636316, 0.008178568683958831, -0.6958073263018993, 0.9660408145954031, 0.7278840762291587, -0.8487448176342489, -0.08472655691602582, -0.4063156254778071, -0.48821218851816583, -0.9624061496794689, 0.08167925354020156, 0.6319016583101058, 0.8940919840398469, -0.26815918232880964, 0.3466311889911986, 0.21469453938278282, 0.12608072378434665, 0.0882333727209581, -0.18538976854006894, 0.002827893967374484, 0.2036123570007009, -0.7015518953092044, -0.15692984166926194, -0.5007213890062148, -0.280452580464148, 0.002163205897214082, -0.23069767450910472, 0.006815321873787861, -0.01194914684692061, -0.19492268234822108, -0.7371805452864939, 0.11940334266456154, -0.3255369972014017, 0.52622222391807, -0.20108485543510857, -0.2962092861532657, 0.767998916184258, 0.8426649790839595, 0.7114617901082241, 0.2983768323293179, 0.09371671252579916, -0.09821486298559434, 0.6711174689983594, 0.34610318596734246, 0.28218683478825635, 0.8870700336526831, -0.5093553210849442, -0.3822982207992385, 0.6655570700468729, 0.7394237394393257, -0.9933143511648774, 0.011724100976893137, -0.5904262168474634, 0.8290037693387771],
	[-0.2277322494791909, -0.6992107784011312, 0.5957268298258402, -0.7467597116892308, 0.046825563274924153, -0.6158268770035118, 0.43082479020609066, -0.2848178530250911, -0.5358435609688801, 0.29249037642328446, -0.3411917579003103, -0.8268796993695096, 0.35512824231967555, -0.6064552112263648, -0.1345432504029347, 0.5206379224659827, -0.28232132961622547, -0.19665346657740157, -0.3660202602267617, -0.9933451796161126, 0.44941919881732817, 0.6725372976495543, -0.9707394935290103, 0.8442645104798112, -0.6498296018165612, 0.17388827344605318, 0.12210136343793176, 0.7414218152480541, -0.10864577238781203, 0.16258494038050464, 0.9917675841029976, -0.7900447498667833, 0.962235243072608, 0.4366086162146936, -0.759351004969423, -0.9496587544759141, 0.7973269448419025, 0.4382846632490418, 0.7322656621919084, 0.3810761747373712, -0.795075284320174, -0.012058141304493342, -0.0901039303540827, -0.4567259745404548, -0.35395196444080046, -0.25860268268525166, 0.9923426629077199, 0.979132013769983, -0.007427030216641706, -0.0809825747877615, 0.4918897411575216, -0.8663442410105142, 0.3902307347469245, -0.5700937313675625, 0.1476099960715367, -0.3521160074235963, -0.6657225436976779, -0.28208025320057817, 0.5919049865991641, 0.3483720227386158, -0.659857438497701, 0.6951760979314561, -0.128435519381074, -0.810380781523814, -0.01969971587260222, 0.9354540645973366],
	[-0.5797134254968586, 0.9743789114567758, -0.16626398759853944, 0.5602628622983725, 0.781307754712693, -0.016514870666517467, -0.6932160420979034, 0.3980560828306612, -0.24572507777705765, -0.29132109683816165, 0.7522285848790919, 0.2830511250949075, 0.6091994193602506, -0.3108739168046504, -0.9634844535366549, 0.5443217219748091, -0.5438256356625033, -0.7393282784524229, -0.9661893417307397, -0.4509559827926606, -0.5472921436712539, -0.8062000946913495, -0.8721601310198308, -0.01307555082394063, 0.21393708695601088, -0.543792084452787, 0.9914992852383675, 0.7313938020750923, -0.35783026090802017, -0.5610067207285439, 0.12148188759067025, -0.432002423882188, -0.8106448399736965, 0.4341222515872978, -0.8980595019007009, -0.6605852975609727, 0.23466076731061936, 0.5513656375921765, 0.1552201811475038, -0.057470010619053324, 0.006857583024956426, 0.4097746927423347, 0.16763069404377706, -0.4925046275367191, 0.767243638903939, -0.1564363500341397, -0.20372822790995793, 0.10431673015019927, 0.29390008803752043, -0.28009591629137476, 0.49429849872111364, 0.11300176416828878, 0.9151499735210276, 0.5179682893866846, -0.6365889871762849, 0.8786913045562446, -0.6226511418386687, 0.49640255530625277, -0.8162099608610043, -0.6218261658520161, 0.6380392565904502, 0.17060617412927948, -0.7762691235184507, -0.6755298987545901, 0.6680404623575202, 0.5927622520101161],
	[0.894567530813565, 0.9147576363064402, -0.8706896611973485, -0.9312829166760417, 0.3995910450074738, 0.19939486919660432, -0.490185799409115, 0.818526016230237, 0.011073124151183888, -0.020886169962419654, 0.295173862476215, -0.8174746208040573, -0.604012118620598, 0.18742454463392155, 0.06150514364937454, 0.4039515902623012, 0.12781109377086053, 0.01907501690773894, -0.32380633195671304, 0.4112861552160598, 0.19582278178590662, -0.2602754198451651, -0.9616220499457309, 0.9325521641948276, -0.47286882734417857, 0.19764301896089687, 0.29000157233440693, -0.24444896685779627, 0.6308990577540046, 0.4979766144615998, 0.09711336547099769, 0.30118582901637825, 0.6910262790282267, 0.48032652729578595, -0.8236657103688474, -0.05986202497313875, 0.4609698926067394, 0.05629855180161303, 0.8917594159243809, -0.8315591529028614, 0.559619741827059, -0.5097779954334944, -0.30877655898697265, 0.11545037103370737, 0.20889970047517048, -0.3828189480439699, 0.9949839132089235, 0.23634511991420215, 0.6949790756676142, -0.2170522166315656, -0.4675211096777765, -0.6311725990280856, 0.019565889606467435, -0.012824054459267487, 0.14076694837506598, -0.5861510466567896, -0.8817028318354816, -0.12752703786200348, 0.5032921690563021, 0.7093829553450137, -0.40605035162749914, -0.9084653862293486, -0.24091321828219203, 0.982119665448348, -0.7170839618112368, 0.38959851468722384],
	[-0.9652072021461717, 0.8116941188970821, 0.22771187424093386, -0.24351370961451324, -0.9745214049092947, 0.7118885529570576, -0.1397331071400667, 0.165089475428293, -0.29333822832419876, 0.9924690388018955, 0.22421464657725387, 0.254033566665016, -0.7986599073851579, 0.40853296742880296, 0.300135804742093, 0.7673157911379243, -0.13367437338337806, 0.4874030733975703, 0.3564052761582872, 0.9300444572495539, -0.7078124805076522, 0.9230225797741061, 0.9496351084052774, -0.22837357222443955, 0.96574978420556, 0.34530073896180724, 0.6528533534800844, -0.45761039951850924, -0.4808219191119387, -0.9219627104693564, 0.2994808722032638, -0.2578424564520343, 0.9579611006773898, -0.5453556558907156, -0.8513543083917634, 0.1649731510741297, -0.4507736997388898, 0.3360115133126813, 0.08151679172931514, -0.8909166166699001, 0.19840770624557091, -0.7479001351960295, -0.3448312115958303, 0.4647368288716729, 0.09104384389601394, -0.5844267276918005, 0.28468514975878056, 0.7557063441741341, -0.06734452441124517, 0.7044947125675132, -0.9007771703710927, -0.662590470018847, -0.8695696477653321, -0.985879733817828, 0.19531029726673066, -0.7884541244521204, 0.2460767776867987, 0.35067249252960053, 0.5891539820260707, 0.10649018028591928, 0.1585282805004602, -0.7405294925596841, -0.680565325825762, -0.18974642895042737, 0.7906864080419054, -0.0218336215789392],
	[0.3351047837503316, 0.13822223306078185, 0.346015804324018, 0.6230381955501814, -0.2503767520858551, 0.2504831353941166, -0.23858094500318106, -0.9314238796236627, 0.12074739328147088, 0.1937845566562142, 0.06750451262489565, 0.7515975629151015, 0.3922787280207367, -0.09776025133047583, -0.7710637652559926, -0.0455569922806458, 0.5454832270145071, 0.016129536352310625, -0.35732481713391273, 0.28402050485972685, -0.599775251340898, 0.08323950941296565, -0.29898218250592357, 0.4949630374172702, 0.011736343178817554, -0.7105010269502909, -0.5842139368985435, -0.9804072681399605, 0.9713077359393925, -0.13576591071696442, 0.6976075328226552, 0.5646217805981579, -0.027785915964025465, -0.9417684826752, -0.014036130194217789, 0.5819203343678152, 0.30289462013216384, 0.21301538763267103, 0.37971692086924747, -0.8262886427484541, -0.8681528222916257, 0.8540118998320794, -0.9725738358293194, -0.6247685273519648, -0.5536569107050195, -0.3254803505674748, 0.18197872460049713, -0.1204144592158356, 0.5190198616437278, 0.39564053785705466, 0.4202553161359994, 0.9490728266803152, 0.7779671922103713, -0.8339630235782873, -0.4128592938834983, -0.1714552098781632, -0.8426109416234149, -0.43954426675927794, 0.2046958770140761, 0.020431099119798235, -0.9572523908673056, -0.7611351205596999, 0.8870376661415666, -0.3712310984824536, -0.656998644906666, -0.44493950099054924],
	[-0.8027045732106657, -0.020315690715658308, 0.3566913294802656, -0.10318807003498054, -0.7116094580277035, 0.9436153583158393, -0.32461074331413853, -0.7576789457142483, 0.8828726413569641, -0.4119965646539643, 0.8244078705102071, 0.5521301230086091, 0.06896049588178843, 0.40733000798178187, 0.9709253531571307, -0.297450024475731, -0.045662361161816545, -0.7617209185356253, -0.4077064849423997, -0.8341878889970264, -0.600800005434575, 0.5307900758026858, 0.6468479406332783, 0.44105018399768614, -0.9892854044110309, -0.8122230886765232, 0.8512051972003669, 0.7595957387909213, -0.9763848452579187, 0.518408697960699, 0.011424630459821783, 0.7837827064783605, -0.587432091997814, -0.35286786107993806, 0.23605215640423816, 0.5288185186519978, -0.13401040041459145, -0.875187913281561, -0.7866586828432052, -0.6248548434292793, -0.27853986064214586, -0.3419311996263703, -0.846781159513714, -0.4377232213605511, 0.666496031560331, 0.22894741067476687, -0.14807410576529367, 0.852244883919548, -0.9194373456989813, 0.643994984021625, 0.7155006284754626, 0.9394927197197065, 0.32925725827264163, -0.8191944901584001, -0.814484379242236, -0.9262816916439953, 0.5634120063911123, -0.5385595925393722, 0.027775302911904554, -0.8807586909794727, -0.7658144144215522, -0.9563780191351279, 0.25292553194026124, 0.8354261260540723, 0.06265525720380238, -0.12810959384280585],
	[0.42598306048883616, 0.02273412118446183, 0.5185727119590016, -0.9562105844257385, 0.18243457654430673, 0.14630241588845272, 0.6995525409055339, -0.031371301398086304, 0.26606952919379356, 0.14306191742632057, 0.14404734186866452, -0.3686176857060033, -0.809570953229944, 0.37763920202612167, 0.5819072638024219, -0.3056066121051584, 0.18996838992272447, 0.15020402000935973, -0.5178804220552105, 0.22396623308919716, -0.7231966059235846, -0.4547609158156165, -0.7833619345396992, -0.729939112454211, -0.6415702896051259, -0.7141891072346187, -0.23670410981168666, 0.5933079037204363, -0.14242734130178958, -0.9857753798883422, 0.627752692295553, 0.7526042007275289, 0.25866809914684685, -0.5878632366685026, -0.3003606526403777, -0.5259355393268013, -0.8907626648630664, -0.1589522628879838, -0.4359849155235642, 0.16974765614985587, 0.1470718785504943, -0.5939792602891782, -0.07210544184491408, -0.9633943063384476, -0.39880667186062, 0.031986098405394126, -0.9288182420880431, 0.9881331698101303, 0.29709029103238493, 0.08995139025978438, -0.5804858095571621, -0.8485486197876215, -0.9764054968127363, -0.9017710385436182, 0.8218778657388501, -0.24933150834033269, -0.3659669900475677, -0.5881557033071576, 0.05734567315078243, 0.3762263331190696, 0.1946760676970336, -0.2830880348243372, 0.767921484036888, -0.5879794252222883, -0.2358092882185947, 0.189486669722692],
	[0.8942819286602028, -0.8609109647496751, -0.9798255821406809, 0.07032184434825117, -0.6836506747364999, 0.6933528675104872, 0.4702790851937162, -0.8477587255917902, -0.5058594736013331, 0.8104204159525108, 0.5634500426513882, -0.9421573980961588, 0.5899378450025379, -0.7138427469773985, 0.8877860502873842, 0.9915303509947229, -0.5319464143157486, 0.948510744804548, 0.5731572710006196, 0.839601770727243, -0.5736952577984065, 0.6524042725794434, 0.4083911849104682, -0.9436767271985558, -0.5097201192233718, -0.3342241908379897, -0.07396299103679027, -0.45284470919152153, -0.11629516026738806, -0.34269326773025877, 0.5719253464376295, 0.029132203722341377, 0.8401552936763801, -0.941653123784266, 0.9056015105191035, 0.4099452882429828, -0.8892564430310024, 0.23775888914262744, 0.4913221680237625, -0.8700193769484557, 0.9970806590951153, -0.5130790840837944, 0.9022342973822368, 0.8752922840748665, 0.8867438821658933, -0.22675354464270514, 0.8741571130780075, -0.2295921579119764, -0.9692519394745711, -0.9394612522643258, 0.6448129001611473, -0.9815447668463373, 0.4646027703883244, -0.2973521666832768, 0.5680302565266253, -0.5637613463712707, 0.5399892795423034, 0.44874447821366203, -0.9797219299887825, -0.41391652350952146, -0.7828487776736377, -0.7442460348303257, -0.08070196197760504, 0.6576079450425356, 0.14542366574198096, -0.653089065160666],
	[0.5886029217198323, 0.7186340090076824, 0.14043408524575107, -0.7551871014916556, -0.7965371659610356, 0.9098914454511833, -0.29593314084755207, -0.2568234324223786, 0.6722152438294697, 0.9314894188150074, 0.8199556982140934, 0.4240683168997439, -0.6173032114778234, -0.06301788040562828, 0.6934945739195102, -0.01429150902010412, -0.8180321584757606, 0.9381790899488933, 0.7699469266509871, 0.5221307351134556, 0.2629069682676972, 0.7195500448849066, -0.0024741698094177256, 0.5903774973088882, 0.3904666398559724, -0.8468070091712963, -0.9739158694313104, -0.644971160653637, 0.8883331727609844, -0.9467621188779733, 0.5350493174881585, -0.9076449548303771, -0.23644322678660412, -0.9108903883645028, -0.6638183005557541, 0.5174002436597154, -0.2688651309834924, 0.4395050008937291, -0.20449897350076962, -0.7039373069039905, 0.6983737494574598, 0.1819099497566652, -0.8475595914439915, 0.161406742314552, -0.21929934149919528, 0.7798777566991055, -0.4696968976061251, -0.18238263897995433, -0.15704486591769062, 0.5203580817927356, -0.045642466090946465, -0.8116298179538661, 0.041443522188484794, 0.505288912243826, 0.018069166289666816, 0.8498232213583035, 0.5438205449907494, -0.5070555059488011, -0.5882466436199132, -0.3821114009111024, -0.4532096892521589, -0.6219591333514529, -0.4105964403565856, -0.8354115238241155, -0.5322352435208471, 0.9536539305606015],
	[0.1446031969156012, -0.2679962047861031, 0.5050187337759633, 0.010586149540868117, 0.541467141413813, -0.4628170537731884, 0.5498023765323594, -0.716540945122691, -0.6560479571763291, 0.8159220089144275, -0.24206279984182277, -0.5375658977701017, 0.7402568257970124, -0.7029909117001691, -0.3345589594262468, -0.228713572561277, -0.24236733854552872, -0.001686321821824599, -0.5489016254364258, 0.1325309257295293, 0.8292763877117806, -0.3785438614569865, 0.8175224396044765, -0.5040526980609996, -0.5505702661976613, -0.8816089530754054, 0.5998574082163162, 0.16616535219981055, -0.17859036511359538, -0.688725141561223, -0.12589704227456822, 0.87000909491515, -0.021554650287334942, -0.5724896009816431, -0.9291650841535148, 0.431714010064284, -0.22029723127666867, -0.34677908723320416, -0.120246958684181, -0.18413826301268732, -0.4748457778404527, -0.24527447411885084, 0.19117883408834357, -0.2142930995807928, 0.4593821919342369, -0.2726844688172456, 0.5177505144522807, 0.8818505179318166, -0.17164368200473468, 0.7809831672655907, 0.7017494382187304, -0.801128260670585, -0.9596252979806634, -0.8493083501827208, -0.405880339756985, 0.1277255958918433, 0.7417112233840455, 0.009830692486605397, 0.09892397010069098, -0.016049322421887613, -0.2888458166079131, -0.19298267653181944, 0.49723649304832573, 0.8598280437944588, -0.35470570678634594, 0.07355923767578831],
	[-0.3279083283861979, 0.6159179313953185, -0.15348392532363864, -0.48757863437972015, 0.8031377007712523, 0.459429986600157, 0.5547569913461912, -0.11573624303625962, 0.7730262740571439, 0.9323449350863904, 0.653203605721332, -0.327322834245358, -0.9618691261734404, 0.9403470457830161, -0.9723086740237168, 0.7750356924258011, 0.5657881469740753, 0.650669249279787, 0.47586766198772024, 0.8962307812831622, 0.09501235391840535, -0.0260523090988225, -0.26839882178156826, 0.8930614305105156, 0.7094596031569074, -0.9466425025745691, -0.3692388968256022, -0.3986947006857353, -0.40944595047384214, -0.42495614496102174, 0.04265688999060391, -0.5381948084298929, 0.0025826331101990174, 0.11746804116263299, -0.13474786924196525, -0.12052857225727642, 0.7747390278934148, -0.997256573644304, -0.29777494002926663, -0.8331753512258329, -0.3363194002497649, 0.8062017489109998, -0.026647958301558194, -0.3179935323885401, 0.9373767291444017, -0.05009088299332709, -0.9458913938806697, 0.76970745526371, -0.2863009570642918, -0.3336286947730005, -0.9443330348073791, 0.09443385794740156, -0.24286829518409148, -0.5221407943091134, -0.33291008918118337, -0.9934476092193698, 0.1681529871877505, 0.24825720865459555, 0.013234963607072991, -0.8799192900486343, -0.17476729081387, 0.009447155716834299, 0.8831731674029393, 0.857346070972747, -0.7164976810646422, 0.2421941712603044],
	[-0.7483193249104292, -0.1925499927629033, 0.44849821053514227, -0.664028367865624, -0.6933848811358105, 0.19272156982152433, 0.6011556881867275, -0.47298587454265806, -0.5973572226251658, 0.9831918721090436, 0.7547853685577992, 0.840250447296691, -0.7887770888766192, -0.1746353697244214, -0.7876474825591573, 0.562214050134749, -0.08391739999159387, 0.03084446349743719, 0.9800705184060361, 0.14199486320446764, 0.5319721776241637, 0.2772850413153123, -0.3677210835948981, -0.5861933530943289, -0.6708650436403751, -0.5381905931385216, -0.37866697695308416, -0.5366487849010135, -0.6933781644141044, -0.8379997683216927, 0.615669791837784, -0.7984063605704268, 0.051941047979023436, -0.6988221337805622, 0.31108827031789343, -0.19130879947582624, 0.5401616687791388, -0.407669504362129, 0.44299844849410475, 0.3759233785022609, -0.6063671781504505, -0.012152833912043137, -0.6300517691629304, -0.42447486293143855, -0.7451165610378419, 0.9259567701643974, -0.17595761717426406, -0.07786223091194655, 0.580825332601338, 0.016741684577829652, -0.7817220331874335, 0.5036530174401728, 0.4426195153341701, -0.36721810081640327, -0.7463222936608436, -0.6575355794083557, 0.2801141814049797, 0.36054902932366506, 0.9559550473885325, 0.8122084977541144, 0.14647471866649742, 0.2870252689712163, 0.39482419227495846, 0.15717909240247363, -0.7133831164282292, 0.26836090627880815],
	[-0.32149008296929216, -0.8628469072219187, 0.2362934340521643, -0.9389260299369411, 0.5623665720560787, -0.12374955128285103, 0.6693173426913486, -0.9491536071382263, -0.78477438594446, -0.24246954324931225, 0.44863845549162473, -0.6833882515998448, -0.5170432589534557, 0.6450614072491476, 0.7266957774049709, -0.33066843827482506, 0.4759187006066572, 0.09990315050465703, -0.8039794638943958, -0.402853902132555, 0.3421087134640739, 0.5824139798862842, 0.6360266124310283, -0.28904399091552113, -0.6602795473964818, -0.8942422570720854, 0.012925395114041338, -0.32064743910997207, 0.5591145398948751, -0.021774649289883374, -0.8461490067055211, -0.03446276983696239, 0.45689528354415687, 0.5973952686477475, 0.19874900537279694, -0.2562557060165891, 0.857396187342182, -0.03877339197750174, 0.42552723383490876, -0.8227668530049741, 0.7025603472248665, -0.4582403843360108, -0.11945738775041304, 0.48949414874744046, 0.493689255930426, 0.41704055701816256, -0.13125874479326893, -0.042726897271268216, 0.9951153344717112, -0.3130847312001175, 0.6555571504475393, 0.5001205539704316, 0.9623008091969549, -0.8141760010424031, -0.3900033635037792, -0.29656251251136156, -0.9595476239045309, -0.6304248945079787, 0.5409973027283315, -0.8534160153676094, -0.6082525337044697, -0.518465743322102, 0.14180587207349493, -0.11495341769298384, -0.5021154366335023, -0.19816372604238874],
	[0.20095895518381623, -0.5654995683591204, 0.798754810948797, 0.42661956460031103, 0.7300449131768263, 0.8802941215599174, 0.050108395206472034, 0.41855769611836413, 0.6907723907317596, 0.9942639486933282, 0.6315564044351494, 0.4045005752445918, 0.08919189800899141, -0.14772519136175943, -0.27900993778269445, 0.5758435115654958, -0.1339286405385267, -0.4785241064825858, 0.7769517692116168, -0.8200984687452979, 0.31775194063450485, 0.9779536364451922, -0.46363666766485, 0.16302867862597026, 0.8565514841296824, 0.9339485395869951, 0.7399555015129662, -0.1903300394212033, 0.8871568293584204, -0.11847889684158264, -0.02168938544156207, 0.32760652955377134, -0.2201543823772183, 0.4588116086156544, -0.9172953479275183, 0.32552542087387426, -0.5855993502708774, -0.3283455063371681, -0.11858310357054158, 0.945383179599405, 0.2678568178078413, 0.7210545992077091, -0.38280117450353246, -0.09934674655137243, 0.1272214539938734, 0.4855942779982585, -0.06823835953537238, 0.5940143966922251, -0.9467807353215438, -0.07491995628717785, -0.15917549009635046, -0.6686200469387233, -0.18524824667293083, 0.5595086911322267, 0.1574878708385623, 0.8729301051968608, -0.06789925328473245, -0.5272243021907121, 0.11151859309411205, 0.9561466387212325, 0.7342218339099742, 0.7283717962283638, 0.903081895532299, 0.12081711297007347, 0.06207135811239972, -0.3814223391706424],
	[-0.3379992241753691, -0.06495670818893462, -0.386534720244172, -0.6049758012644106, -0.5719016951075437, -0.5051833637769911, -0.10166821149020344, -0.47221666564319675, 0.7784984008137092, 0.6455151582716689, -0.42335883101786087, 0.5855742011690388, -0.4169632663798215, 0.6955654184753075, 0.23563048545586684, -0.7348132932580054, 0.7642667099589677, 0.2476614172547995, 0.3493619074042378, -0.6208061636794315, -0.8777377126367127, 0.4691979577256291, -0.16133624759068255, -0.39060197522217055, 0.6204093107041007, 0.3943593322855694, 0.8396947959839256, -0.3063506787403145, 0.9983671167690169, -0.5524066290204432, -0.7804014160201278, 0.3610294635214153, 0.5925235261967843, -0.29693241833866746, -0.4164969414590074, -0.9056776005788381, -0.9407753516227326, 0.06385860268092403, 0.7456621782515771, -0.6254046580945232, 0.31033361723782793, -0.538651701808649, 0.5688542918867023, -0.48129248777002465, 0.1861256712211128, -0.5773673856615613, 0.9651815314128125, -0.45180439117135784, 0.18601161831427016, -0.5779290739685776, 0.643446685905831, -0.057968171447904115, 0.24475846271210977, 0.42258231501651555, -0.3762961924995931, 0.3573146266611298, 0.42386521626325324, 0.291614909120691, 0.6746374315649375, 0.8213282489411224, 0.40065128363901303, -0.27732430508656614, 0.7698070756125157, 0.21708739941223, 0.547160089911644, 0.5242304225293153],
	[-0.7983385669106626, -0.05994781108195579, -0.33746870811144847, 0.8609950481854716, 0.7270523609404744, -0.40241916697743063, 0.7123143871470576, 0.7136169610878147, 0.39970446406601545, 0.8942454467164223, 0.2083279779622873, 0.6624559000355683, 0.22413003600194026, -0.9715305176131663, -0.31518361223670377, 0.010027617178777426, -0.8418621489204194, -0.47303796729567127, 0.18202250212735782, 0.2239272051936403, 0.23324275220161916, 0.2728017619329073, 0.19947482765250535, -0.031771694712521725, -0.9895169629548737, 0.6162403311922966, 0.24268927928984763, 0.2698574303027619, -0.5411496452571221, 0.6331844655911665, 0.820004938395458, 0.8774332719647933, 0.8863711015604232, 0.3653840849211827, 0.8541521078003012, 0.5296636554048835, -0.8380978531857279, -0.2333783092567543, 0.11933328910846641, 0.14152288995912432, 0.12336321896075253, -0.17200699308817957, -0.9958448471285104, -0.031950309146761224, -0.9369099421977749, -0.26229146558878913, 0.04156067633668292, 0.16779499407087695, 0.9275998868504032, 0.8966269018580226, -0.7604225603864949, -0.4599296439727951, 0.25684105548026115, 0.6842458984249347, -0.206736232814551, -0.7083661368378875, 0.8924287340413251, -0.15150443033149652, 0.615725276013525, 0.30162350778158387, -0.5902887423616714, 0.7927874606436554, 0.006632872368736553, -0.6220530519737479, -0.18979444227644193, -0.8754089052098195],
	[-0.4877943825096547, -0.01628430868191222, -0.4812227580989965, -0.11457039694102877, 0.8563492956547676, 0.6635585286478858, 0.09609920229784441, 0.30681101257004295, 0.16124330089304006, 0.8153686710862873, -0.6197681981678027, 0.6802799318964965, -0.6694127257394871, 0.1483199024030688, 0.8801068105768579, 0.5506259613989495, -0.5499505228850698, 0.028311081815183936, 0.3552442347986282, 0.7174095431628562, 0.7167665647476111, 0.8451604348144388, -0.6667540875202891, -0.2992621439835892, -0.25830495897583217, -0.8420406753822571, 0.40799887752571995, 0.2675428695834059, 0.19704067743038634, 0.4984425808267712, 0.5879814553230192, 0.8234564235985906, -0.8382317798544088, 0.5220909019277276, -0.6179909114382351, -0.09883073211336968, -0.5252207121975441, 0.5632021248826695, 0.685987284172807, -0.7750357662196568, -0.9184184529421524, 0.6115088469902341, -0.043595334291631316, -0.8811782518456281, -0.0194219104777702, 0.08205525293306981, -0.3927910678335622, -0.02923405511649868, 0.5872696301451039, -0.9871542651985867, -0.45234300764436997, -0.18259363230988646, 0.8033447027979279, -0.5342396129213856, 0.8376078668933657, 0.24023635380935104, 0.29301971898373, -0.5086218559024358, -0.5960150725559878, 0.7520474925028908, 0.331320673740078, 0.37707689334263983, -0.5641600273442051, 0.8994076624936846, 0.7361682654975825, -0.9939839137916016],
	[-0.8137010640540092, -0.288515489171137, 0.4275438269592837, -0.2729790815011863, -0.06718506063091234, -0.8257805415732689, -0.22677823152370213, -0.5132494740263269, -0.1098874489815942, -0.19857307849527128, 0.9213791269287281, 0.8169698515557478, -0.8730191955248086, 0.6285124043551817, -0.26164071246649767, 0.9326378680161167, 0.996350266123595, 0.28627081755438777, -0.21498120201712978, 0.8661006491991585, 0.5120268207116454, -0.7987253856462566, -0.4758046599975987, -0.46255619621047983, -0.36376583961252806, 0.17992677353824105, -0.5071399107500432, 0.23072585224651276, -0.08865384426996537, -0.37111171336388926, 0.9978566546818173, 0.7906667495264112, 0.651348045275721, -0.7893621293495252, -0.8835451624676547, -0.3991888434516242, 0.7531452778734709, -0.33848837806209175, 0.5978913986257053, -0.4550734328602164, 0.8856172418596744, 0.8472619513059902, -0.05274225693890067, 0.15893450979694568, -0.8453409221324244, -0.9314670528885576, -0.8420194954553009, -0.11061477214620452, -0.42332805423495734, 0.8193299744375242, 0.8525581583034569, 0.7995307689885864, 0.899243272123821, 0.38323737739759056, 0.4893997574312092, 0.2627329051026517, -0.7430272455866385, -0.10415675570370575, 0.9775624892099104, -0.7174294122597786, 0.5107710240982988, 0.04664094114647055, -0.9025457394168619, -0.15485556145237278, -0.6188499983434979, 0.4897283116039115],
	[0.368032641620915, -0.1957749768517021, 0.32041267700943044, -0.9982702155577678, -0.6406002096505097, 0.9420911147776265, -0.5818101847607233, -0.6534519361138553, 0.6200321203019774, -0.5299057750811087, 0.25350321495944095, 0.3252666401271862, 0.46571524727794067, -0.367941644996868, -0.9163334146980753, 0.43310239210527746, 0.7525390451731873, 0.052870700059945985, 0.6944041098490712, -0.7437162776992758, -0.5090951908854784, 0.9346790295293608, -0.03395832227639106, 0.8631165389096125, 0.037571771129126796, -0.14772462247106533, 0.5735861206815931, 0.48573765757075793, -0.5032186659155595, -0.7310309115485945, 0.46676777162662897, 0.8327217474261561, -0.03835796019793092, -0.722256276109521, 0.7392552668800698, -0.9603800521869619, -0.27105042911936006, -0.8741825080251631, 0.5099867299479195, 0.7225946089527475, 0.8401063196274234, 0.4626197971017356, -0.20810033716418208, 0.6827236947853035, 0.3025961725639994, 0.27664795753741855, -0.6467193355403704, -0.6163862888148577, -0.41770342290110096, -0.17671400466105958, -0.15761101585129644, -0.14473725195398135, 0.011096186260515228, -0.3494740354456647, -0.5932065014584542, -0.3957897085598796, 0.09051715098720248, 0.5146108496504276, -0.05173564026847166, 0.314561570712782, 0.31476561574496364, 0.6484517775290777, 0.6719550435356803, 0.9044446014621195, -0.19337789197868838, -0.6121927793849578],
	[0.05772276765745188, -0.4977320527276432, 0.9576320471242372, -0.4424305184204409, 0.7821932971192704, -0.28032359453262257, -0.33960697899155434, -0.02616628663594156, -0.9749112370998958, -0.546765234311976, -0.4211351493212103, -0.13518155426651468, -0.7445220527185943, -0.11656916034944853, 0.6488760389197299, -0.01568960019832999, 0.6766943365641698, 0.5894166921184039, -0.3971234076630581, -0.5822016353465029, 0.4774301517851891, 0.7717279278118951, 0.014137885815157958, -0.5960336698405888, -0.6239193759548034, -0.22142908779359316, -0.5496854877828854, -0.5405335393932891, 0.7786406548076068, 0.9105990568783175, -0.6844743165391238, -0.5879156490161095, 0.5831882313599182, -0.0027633787833274415, -0.7612949865784386, 0.17559701739579126, -0.09288661211741545, 0.33245084442754336, -0.3006913251501899, 0.9015200786803277, -0.1824254218351853, 0.8812953822467602, 0.8619507049363708, -0.6148913295477783, 0.729253392833292, 0.790221431109807, -0.2984595054292707, 0.2140176345763911, -0.03863380225281787, 0.20001369768800625, -0.299839489834969, -0.4235897728022213, 0.37207182872714406, 0.2142966954506076, 0.727902234418784, -0.46719906141055856, 0.8866464471624282, -0.12377007504128468, -0.9109995806515163, -0.5535890151949603, 0.2349718105921319, 0.447466848638683, 0.6860526378916507, -0.6521751607979998, 0.7264276677693842, 0.3096044902110098],
